code;name;address;lat;lng
02180601;MAX - DRÓB Aleksander Kliński;55-320 Malczyce Rusko ul. Malczycka 8 A;51.2093345;16.4833933
02180601;MAX - DRÓB Spółka Cywilna Aleksander Kliński,Kinga Biedka;55-320 Malczyce, Rusko  ul. Malczycka 8 A;51.2080491;16.4823083
02180602;Z.P.M. Bekieszczuk Sp.z o. o.;55-300 Środa Śląska ul. Polna 15 c;51.1674268;16.6252029
02185903;Jajo Wojciechowicz Wojciech Wojciechowicz - Pakownia Jaj;55-330 Miękinia, Wróblowice  ul. Innowacyjna 22;;
02185904;Stanisław Mazur Sprzedaż Jaj - Pakownia Jaj;55-320 Malczyce ul. 1 Maja 80;51.21348675;16.49203525
02185908;Ferma Drobiu Mariusz Chachuła - Pakownia Jaj;55-320 Malczyce ul. Średzka 90;51.21448775;16.51651685869141
02185912;Ferma Drobiu Ireneusz Biedka , Pakownia Jaj;55-320 Malczyce, Chomiąża  ul. Średzka 101;51.2159423;16.5120263
02190117;ROLMEKS Sp. z o.o.;58-130 Żarów Buków ul. Kwiatowa 19;50.98578285;16.5839643823556
02190313;MASARNIA BOJANICE Sp.j. Ludwik Żmudzki Małgorzata Żmudzka;58-113 Lutomia Bojanice 19;;
02190325;MADOSI CONVENIENCE FOOD Sp. z o.o.;58-100 Świdnica ul. Towarowa 6;50.83441735;16.5076474872098
02191203;NUTMAR Tomasz i Wiliam Wiencek Spółka Jawna;58-130 Żarów ul. Talowskiego 9;50.9531364;16.51623
02191204;P.P.H.U. WALUSIAK Urszula Walusiak;58-100 Świdnica ul. Metalowców 13;50.8514945;16.5258032
02193901;FIRMA DROBIARSKA Sp. z o.o.;58-150 Strzegom ul. Olszowa 56;50.94318;16.35502
02194004;P.P.H.U. WALUSIAK Urszula Walusiak;58-100 Świdnica ul. Spacerowa 15;50.84212905;16.479964064745147
02194008;DAR-VIT Sp. z o.o.;58-124 Marcinowice ul. Parkowa 10;50.8799638;16.5892582
02194101;ROLPEK 2 Sp. z o.o.;58-150 Strzegom ul. Olszowa 50;50.94544745;16.351614331000736
02194301;INTERGRUOP Sp. z o.o.;58-100 Świdnica ul. Fabryczna 15;50.85154605;16.524929906711
02195905;KARWIR Sp. z o.o.;58-150 Strzegom, Olszany  78J;50.89706;16.3199
